order_id,customer_id,order_purchase_timestamp,order_delivered_customer_date,order_estimated_delivery_date,dias_estimados_entrega,dias_reales_entrega,demora_transporte,entrega_puntual,precio_promedio,costo_envio_total,peso_promedio,volumen_promedio,customer_state,seller_state,payment_type,payment_installments,review_score
2017-11-19 20:06:12.0000000,2017-11-23 16:39:05.0000000,2017-12-01,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000004,1.0,1,1990,0,934.0,0,800.0,18000.0,SP,SP,credit_card,1.0,4.0
2017-08-07 10:30:58.0000000,2017-08-16 14:34:53.0000000,2017-08-29,1970-01-01 00:00:00.000000022,1970-01-01 00:00:00.000000009,6.0,1,24899,0,1750.0,0,900.0,7098.0,SP,MG,boleto,1.0,5.0
2017-12-20 16:07:07.0000000,2018-01-03 19:38:35.0000000,2018-01-18,1970-01-01 00:00:00.000000029,1970-01-01 00:00:00.000000014,12.0,1,9990,0,1795.0,0,1050.0,14440.0,MG,SP,credit_card,4.0,4.0
2017-05-19 15:41:14.0000000,2017-05-29 14:13:38.0000000,2017-06-12,1970-01-01 00:00:00.000000024,1970-01-01 00:00:00.000000010,6.0,1,1390,0,2820.0,0,2100.0,3600.0,MG,SP,credit_card,5.0,1.0
2017-05-19 15:41:14.0000000,2017-05-29 14:13:38.0000000,2017-06-12,1970-01-01 00:00:00.000000024,1970-01-01 00:00:00.000000010,6.0,1,1390,0,2820.0,0,2100.0,3600.0,MG,SP,credit_card,5.0,5.0
2018-07-12 14:32:57.0000000,2018-07-23 18:28:54.0000000,2018-08-02,1970-01-01 00:00:00.000000021,1970-01-01 00:00:00.000000011,5.0,1,9999,0,2350.0,0,1700.0,19500.0,MG,SP,credit_card,2.0,5.0
2018-01-26 18:16:24.0000000,2018-02-22 11:04:52.0000000,2018-02-23,1970-01-01 00:00:00.000000028,1970-01-01 00:00:00.000000027,24.0,1,47870,0,2159.0,0,1300.0,9360.0,ES,MG,boleto,1.0,3.0
2017-12-28 08:41:57.0000000,2018-01-05 17:03:26.0000000,2018-01-29,1970-01-01 00:00:00.000000032,1970-01-01 00:00:00.000000008,8.0,1,5500,0,1615.0,0,5700.0,33930.0,MG,SP,credit_card,1.0,5.0
2018-01-08 20:04:04.0000000,2018-01-24 18:42:59.0000000,2018-02-02,1970-01-01 00:00:00.000000025,1970-01-01 00:00:00.000000016,14.0,1,9490,0,2015.0,0,2100.0,10816.0,GO,SP,credit_card,1.0,5.0
2018-01-19 16:34:05.0000000,2018-01-30 19:47:46.0000000,2018-02-14,1970-01-01 00:00:00.000000026,1970-01-01 00:00:00.000000011,6.0,1,10500,0,17542.0,0,30000.0,224720.0,MG,MG,credit_card,1.0,5.0
2018-02-17 21:04:02.0000000,2018-03-05 14:13:18.0000000,2018-03-15,1970-01-01 00:00:00.000000026,1970-01-01 00:00:00.000000016,13.0,1,13590,0,9832.0,0,10100.0,144000.0,RS,PR,credit_card,4.0,5.0
2018-08-22 15:57:59.0000000,2018-08-29 17:18:43.0000000,2018-09-14,1970-01-01 00:00:00.000000023,1970-01-01 00:00:00.000000007,5.0,1,3177,0,2576.0,0,275.0,1056.0,SP,SP,boleto,1.0,5.0
2018-01-14 11:11:24.0000000,2018-01-26 15:23:07.0000000,2018-02-05,1970-01-01 00:00:00.000000022,1970-01-01 00:00:00.000000012,7.0,1,11980,0,1873.0,0,4350.0,8000.0,SP,SP,boleto,1.0,5.0
2018-02-26 17:42:37.0000000,2018-03-26 21:39:42.0000000,2018-03-26,1970-01-01 00:00:00.000000028,1970-01-01 00:00:00.000000028,4.0,0,3190,0,1410.0,0,200.0,2378.0,SP,MG,credit_card,1.0,4.0
2017-02-04 08:30:48.0000000,2017-02-13 19:21:29.0000000,2017-03-09,1970-01-01 00:00:00.000000033,1970-01-01 00:00:00.000000009,9.0,1,9900,0,1882.0,0,902.0,6384.0,MG,PR,credit_card,1.0,5.0
2017-12-13 21:34:31.0000000,2017-12-18 22:03:45.0000000,2018-01-04,1970-01-01 00:00:00.000000022,1970-01-01 00:00:00.000000005,3.0,1,15990,0,2614.0,0,792.0,4256.0,RJ,RJ,boleto,1.0,5.0
2018-02-27 23:59:53.0000000,2018-03-05 18:00:04.0000000,2018-03-14,1970-01-01 00:00:00.000000015,1970-01-01 00:00:00.000000006,3.0,1,3990,0,811.0,0,150.0,1200.0,PR,PR,boleto,1.0,5.0
2018-01-07 20:37:56.0000000,2018-01-10 18:54:54.0000000,2018-01-24,1970-01-01 00:00:00.000000017,1970-01-01 00:00:00.000000003,2.0,1,5900,0,778.0,0,150.0,352.0,SP,SP,credit_card,1.0,5.0
2017-05-04 17:27:01.0000000,2017-05-17 14:45:24.0000000,2017-05-31,1970-01-01 00:00:00.000000027,1970-01-01 00:00:00.000000013,8.0,1,84900,0,12644.0,0,7750.0,116754.0,RJ,PR,credit_card,3.0,5.0
2018-08-14 23:12:54.0000000,2018-08-21 00:03:17.0000000,2018-08-31,1970-01-01 00:00:00.000000017,1970-01-01 00:00:00.000000007,6.0,1,13900,0,2532.0,0,2425.0,14196.0,RJ,SP,credit_card,15.0,5.0
2018-08-04 06:24:25.0000000,2018-08-11 13:16:37.0000000,2018-08-20,1970-01-01 00:00:00.000000016,1970-01-01 00:00:00.000000007,4.0,1,2900,0,1530.0,0,250.0,352.0,RJ,SP,boleto,1.0,5.0
2017-12-13 15:49:39.0000000,2018-01-05 18:53:26.0000000,2018-01-11,1970-01-01 00:00:00.000000029,1970-01-01 00:00:00.000000023,21.0,1,27400,0,8087.0,0,12125.0,97498.0,SP,PR,credit_card,1.0,3.0
2017-12-13 15:49:39.0000000,2018-01-05 18:53:26.0000000,2018-01-11,1970-01-01 00:00:00.000000029,1970-01-01 00:00:00.000000023,21.0,1,27400,0,8087.0,0,12125.0,97498.0,SP,PR,voucher,1.0,3.0
2018-07-05 21:40:47.0000000,2018-07-28 19:31:29.0000000,2018-08-02,1970-01-01 00:00:00.000000028,1970-01-01 00:00:00.000000023,18.0,1,1365,0,1904.0,0,175.0,3630.0,PE,SP,credit_card,1.0,4.0
2018-06-25 22:45:23.0000000,2018-07-04 17:05:00.0000000,2018-07-18,1970-01-01 00:00:00.000000023,1970-01-01 00:00:00.000000009,8.0,1,5049,0,1845.0,0,100.0,1408.0,RJ,SP,credit_card,1.0,5.0
2018-01-07 22:26:40.0000000,2018-01-15 16:58:47.0000000,2018-01-24,1970-01-01 00:00:00.000000017,1970-01-01 00:00:00.000000008,5.0,1,11590,0,1202.0,0,1475.0,31680.0,SP,SP,credit_card,2.0,4.0
2018-04-20 10:00:43.0000000,2018-05-09 15:22:35.0000000,2018-05-21,1970-01-01 00:00:00.000000031,1970-01-01 00:00:00.000000019,16.0,1,19989,0,2813.0,0,2134.0,8800.0,BA,SP,credit_card,5.0,5.0
2017-06-09 17:23:33.0000000,2017-06-23 12:34:30.0000000,2017-07-04,1970-01-01 00:00:00.000000025,1970-01-01 00:00:00.000000014,11.0,1,3490,0,1410.0,0,225.0,528.0,RJ,MG,credit_card,1.0,2.0
2017-07-12 22:56:05.0000000,2017-07-25 19:19:30.0000000,2017-08-07,1970-01-01 00:00:00.000000026,1970-01-01 00:00:00.000000013,12.0,1,63000,0,4334.0,0,11900.0,70875.0,RS,SP,credit_card,6.0,5.0
2018-01-22 23:08:38.0000000,2018-02-14 21:20:09.0000000,2018-02-19,1970-01-01 00:00:00.000000028,1970-01-01 00:00:00.000000023,22.0,1,2990,0,1410.0,0,100.0,2816.0,DF,RJ,credit_card,2.0,5.0
2018-04-24 22:10:26.0000000,2018-05-09 23:21:45.0000000,2018-05-23,1970-01-01 00:00:00.000000029,1970-01-01 00:00:00.000000015,7.0,1,139990,0,2768.0,0,583.0,7936.0,SP,SC,credit_card,1.0,5.0
2017-09-10 09:22:43.0000000,2017-09-15 16:12:04.0000000,2017-10-02,1970-01-01 00:00:00.000000022,1970-01-01 00:00:00.000000005,4.0,1,3990,0,1510.0,0,250.0,5208.0,MG,SP,credit_card,4.0,5.0
2017-06-21 17:17:50.0000000,2017-06-23 11:24:41.0000000,2017-07-14,1970-01-01 00:00:00.000000023,1970-01-01 00:00:00.000000002,1.0,1,4990,0,778.0,0,100.0,1600.0,SP,SP,credit_card,2.0,5.0
2018-01-11 16:52:03.0000000,2018-02-05 13:00:03.0000000,2018-02-07,1970-01-01 00:00:00.000000027,1970-01-01 00:00:00.000000025,14.0,1,7290,0,1776.0,0,1500.0,15360.0,PR,SP,boleto,1.0,5.0
2018-06-16 14:01:39.0000000,2018-07-11 20:08:43.0000000,2018-08-06,1970-01-01 00:00:00.000000051,1970-01-01 00:00:00.000000025,23.0,1,24400,0,2899.0,0,397.0,5355.0,RR,SP,credit_card,5.0,5.0
2017-03-12 10:02:30.0000000,2017-03-24 15:45:36.0000000,2017-04-20,1970-01-01 00:00:00.000000039,1970-01-01 00:00:00.000000012,2.0,1,1390,0,1605.0,0,250.0,4800.0,RS,SP,credit_card,1.0,5.0
2018-04-16 14:01:17.0000000,2018-05-02 20:22:38.0000000,2018-05-14,1970-01-01 00:00:00.000000028,1970-01-01 00:00:00.000000016,15.0,1,1900,0,5085.0,0,150.0,858.0,CE,ES,credit_card,1.0,4.0
2018-04-04 16:44:39.0000000,2018-04-15 15:03:28.0000000,2018-05-21,1970-01-01 00:00:00.000000047,1970-01-01 00:00:00.000000011,10.0,1,14190,0,2270.0,0,400.0,1344.0,RJ,SC,credit_card,7.0,5.0
2017-02-11 22:45:38.0000000,2017-03-17 12:08:17.0000000,2017-03-14,1970-01-01 00:00:00.000000031,1970-01-01 00:00:00.000000034,11.0,0,11990,0,2231.0,0,4000.0,16224.0,SP,MG,credit_card,2.0,2.0
2017-11-24 22:04:54.0000000,2017-12-04 22:38:51.0000000,2017-12-08,1970-01-01 00:00:00.000000014,1970-01-01 00:00:00.000000010,3.0,1,2009,500000,2085.0,0,3400.0,17968.0,SP,SP,credit_card,4.0,4.0
2018-01-17 11:05:40.0000000,2018-01-30 22:58:44.0000000,2018-02-07,1970-01-01 00:00:00.000000021,1970-01-01 00:00:00.000000013,8.0,1,12890,0,1324.0,0,620.0,5865.0,SP,SP,credit_card,10.0,5.0
2018-06-02 23:36:30.0000000,2018-06-15 17:22:01.0000000,2018-07-24,1970-01-01 00:00:00.000000052,1970-01-01 00:00:00.000000013,10.0,1,8999,0,1821.0,0,1200.0,15750.0,RJ,SP,boleto,1.0,5.0
2018-08-15 20:08:29.0000000,2018-08-20 18:57:40.0000000,2018-08-20,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000005,3.0,0,2999,0,747.0,0,50.0,4352.0,SP,SP,boleto,1.0,5.0
2017-07-28 11:25:16.0000000,2017-08-07 20:41:57.0000000,2017-08-17,1970-01-01 00:00:00.000000020,1970-01-01 00:00:00.000000010,10.0,1,15300,0,1257.0,0,2400.0,23625.0,SP,SP,credit_card,3.0,5.0
2018-06-11 22:30:45.0000000,2018-06-19 19:56:26.0000000,2018-07-03,1970-01-01 00:00:00.000000022,1970-01-01 00:00:00.000000008,4.0,1,17990,0,2425.0,0,5050.0,20460.0,MG,MG,boleto,1.0,5.0
2018-04-03 08:37:21.0000000,2018-05-07 22:54:47.0000000,2018-04-20,1970-01-01 00:00:00.000000017,1970-01-01 00:00:00.000000034,33.0,0,1500,0,1823.0,0,150.0,2800.0,ES,SP,credit_card,1.0,5.0
2018-05-21 14:25:08.0000000,2018-06-07 20:18:41.0000000,2018-06-06,1970-01-01 00:00:00.000000016,1970-01-01 00:00:00.000000017,16.0,0,9900,0,1405.0,0,4450.0,33930.0,SP,SP,credit_card,2.0,4.0
2017-10-24 22:50:15.0000000,2017-11-03 23:52:52.0000000,2017-11-10,1970-01-01 00:00:00.000000017,1970-01-01 00:00:00.000000010,8.0,1,8999,0,2625.0,0,6050.0,8000.0,MG,MG,credit_card,2.0,4.0
2018-08-04 10:03:25.0000000,2018-08-08 19:28:38.0000000,2018-08-15,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000004,2.0,1,25999,0,2680.0,0,5575.0,62040.0,SP,SP,credit_card,8.0,5.0
2018-02-21 16:04:31.0000000,2018-03-08 16:29:44.0000000,2018-03-21,1970-01-01 00:00:00.000000028,1970-01-01 00:00:00.000000015,14.0,1,5980,0,2570.0,0,350.0,3240.0,MT,PR,boleto,1.0,5.0
2017-07-20 10:03:57.0000000,2017-07-27 15:44:46.0000000,2017-08-02,1970-01-01 00:00:00.000000013,1970-01-01 00:00:00.000000007,7.0,1,19999,0,1260.0,0,2100.0,15750.0,SP,SP,credit_card,2.0,5.0
2018-04-09 13:42:40.0000000,2018-04-16 16:37:30.0000000,2018-04-25,1970-01-01 00:00:00.000000016,1970-01-01 00:00:00.000000007,3.0,1,11900,0,1217.0,0,1700.0,19500.0,SP,SP,boleto,1.0,5.0
2016-10-10 09:23:48.0000000,2016-10-17 13:02:46.0000000,2016-11-30,1970-01-01 00:00:00.000000051,1970-01-01 00:00:00.000000007,3.0,1,4999,0,1103.0,0,500.0,3000.0,SP,SP,credit_card,1.0,4.0
2018-01-07 01:33:10.0000000,2018-01-13 00:29:27.0000000,2018-02-06,1970-01-01 00:00:00.000000030,1970-01-01 00:00:00.000000006,4.0,1,14499,0,1826.0,0,1050.0,19008.0,RJ,SP,credit_card,3.0,5.0
2018-04-26 21:39:21.0000000,2018-05-02 19:04:58.0000000,2018-05-10,1970-01-01 00:00:00.000000014,1970-01-01 00:00:00.000000006,2.0,1,6990,0,1243.0,0,2600.0,15000.0,SP,SP,credit_card,3.0,5.0
2018-08-17 11:12:26.0000000,2018-08-27 16:11:50.0000000,2018-09-05,1970-01-01 00:00:00.000000019,1970-01-01 00:00:00.000000010,6.0,1,15900,0,9132.0,0,7000.0,112608.0,SP,MT,credit_card,5.0,4.0
2017-07-19 09:09:13.0000000,2017-07-29 15:10:42.0000000,2017-08-08,1970-01-01 00:00:00.000000020,1970-01-01 00:00:00.000000010,8.0,1,3250,0,1185.0,0,200.0,3840.0,SP,SP,boleto,1.0,5.0
2018-08-09 10:39:41.0000000,2018-08-17 22:20:37.0000000,2018-09-03,1970-01-01 00:00:00.000000025,1970-01-01 00:00:00.000000008,4.0,1,18000,0,1906.0,0,1750.0,16200.0,RJ,SP,credit_card,3.0,5.0
2018-08-16 22:10:53.0000000,2018-08-23 22:46:43.0000000,2018-08-28,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000007,3.0,1,2970,0,1801.0,0,1150.0,2992.0,SP,MG,credit_card,2.0,5.0
2018-02-26 09:25:57.0000000,2018-02-28 13:14:29.0000000,2018-03-12,1970-01-01 00:00:00.000000014,1970-01-01 00:00:00.000000002,1.0,1,24990,0,994.0,0,431.0,2860.0,SP,SP,credit_card,1.0,5.0
2018-08-14 23:38:02.0000000,2018-08-18 20:08:55.0000000,2018-08-29,1970-01-01 00:00:00.000000015,1970-01-01 00:00:00.000000004,3.0,1,16999,0,2399.0,0,1300.0,4864.0,MG,SP,credit_card,3.0,5.0
2017-06-13 20:13:52.0000000,2017-06-22 15:27:05.0000000,2017-07-07,1970-01-01 00:00:00.000000024,1970-01-01 00:00:00.000000009,8.0,1,3600,0,1760.0,0,1800.0,14520.0,MG,SP,credit_card,1.0,5.0
2017-06-13 20:13:52.0000000,2017-06-22 15:27:05.0000000,2017-07-07,1970-01-01 00:00:00.000000024,1970-01-01 00:00:00.000000009,8.0,1,3600,0,1760.0,0,1800.0,14520.0,MG,SP,voucher,1.0,5.0
2017-06-30 18:14:19.0000000,2017-07-08 15:09:29.0000000,2017-07-17,1970-01-01 00:00:00.000000017,1970-01-01 00:00:00.000000008,5.0,1,79200,0,3006.0,0,1800.0,75000.0,SP,SP,credit_card,1.0,5.0
2018-01-12 23:06:52.0000000,2018-01-27 16:08:55.0000000,2018-03-02,1970-01-01 00:00:00.000000049,1970-01-01 00:00:00.000000015,12.0,1,1890,0,1700.0,0,133.0,2772.0,BA,PR,credit_card,1.0,4.0
2017-10-05 17:05:00.0000000,2017-10-17 16:26:41.0000000,2017-10-27,1970-01-01 00:00:00.000000022,1970-01-01 00:00:00.000000012,6.0,1,9990,0,1372.0,0,1100.0,23625.0,SP,SP,boleto,1.0,5.0
2018-06-11 15:32:06.0000000,2018-06-20 23:08:27.0000000,2018-07-17,1970-01-01 00:00:00.000000036,1970-01-01 00:00:00.000000009,8.0,1,7499,0,5116.0,0,1275.0,13925.0,BA,SP,credit_card,8.0,2.0
2018-04-30 17:09:56.0000000,2018-05-07 22:03:53.0000000,2018-05-23,1970-01-01 00:00:00.000000023,1970-01-01 00:00:00.000000007,5.0,1,1600,0,1823.0,0,400.0,4416.0,MG,SP,voucher,1.0,5.0
2017-05-24 21:57:34.0000000,2017-06-02 10:46:54.0000000,2017-06-20,1970-01-01 00:00:00.000000027,1970-01-01 00:00:00.000000009,8.0,1,14499,0,3490.0,0,487.0,3648.0,MS,RJ,credit_card,10.0,5.0
2018-01-05 09:43:53.0000000,2018-01-26 23:09:41.0000000,2018-02-08,1970-01-01 00:00:00.000000034,1970-01-01 00:00:00.000000021,17.0,1,43900,0,7178.0,0,8161.0,61200.0,TO,PR,credit_card,1.0,5.0
2017-09-28 08:14:06.0000000,2017-10-09 16:42:59.0000000,2017-11-09,1970-01-01 00:00:00.000000042,1970-01-01 00:00:00.000000011,7.0,1,32900,0,19156.0,0,5900.0,10976.0,CE,SP,credit_card,10.0,1.0
2018-03-10 23:44:37.0000000,2018-04-08 16:08:24.0000000,2018-04-03,1970-01-01 00:00:00.000000024,1970-01-01 00:00:00.000000029,25.0,0,1799,0,1932.0,0,200.0,3000.0,ES,SP,credit_card,3.0,2.0
2018-08-22 20:09:46.0000000,2018-08-30 21:05:27.0000000,2018-09-05,1970-01-01 00:00:00.000000014,1970-01-01 00:00:00.000000008,7.0,1,12900,0,4470.0,0,6400.0,37224.0,ES,SP,credit_card,5.0,5.0
2017-07-08 12:44:47.0000000,2017-07-14 17:35:48.0000000,2017-08-01,1970-01-01 00:00:00.000000024,1970-01-01 00:00:00.000000006,3.0,1,14164,0,1574.0,0,2050.0,2880.0,MG,SP,credit_card,8.0,5.0
2018-02-21 16:23:02.0000000,2018-03-06 00:16:58.0000000,2018-03-14,1970-01-01 00:00:00.000000021,1970-01-01 00:00:00.000000013,12.0,1,5999,0,1518.0,0,500.0,8100.0,MG,SP,credit_card,2.0,5.0
2018-02-19 10:17:05.0000000,2018-03-01 15:54:21.0000000,2018-03-09,1970-01-01 00:00:00.000000018,1970-01-01 00:00:00.000000010,8.0,1,1990,0,1248.0,0,150.0,5184.0,PR,PR,boleto,1.0,
2017-11-28 10:17:50.0000000,2017-12-13 19:43:35.0000000,2017-12-29,1970-01-01 00:00:00.000000031,1970-01-01 00:00:00.000000015,12.0,1,8990,0,1788.0,0,1825.0,21200.0,RS,SP,credit_card,6.0,5.0
2018-03-23 13:43:42.0000000,2018-04-02 22:22:22.0000000,2018-04-11,1970-01-01 00:00:00.000000019,1970-01-01 00:00:00.000000010,7.0,1,13900,0,2383.0,0,6550.0,8000.0,MG,MG,credit_card,1.0,4.0
2018-04-05 22:13:25.0000000,2018-04-16 21:54:45.0000000,2018-04-27,1970-01-01 00:00:00.000000022,1970-01-01 00:00:00.000000011,10.0,1,23999,0,1859.0,0,2400.0,15750.0,SP,SP,credit_card,2.0,5.0
2017-10-31 13:24:40.0000000,2017-11-06 14:11:51.0000000,2017-11-14,1970-01-01 00:00:00.000000014,1970-01-01 00:00:00.000000006,5.0,1,2990,0,1269.0,0,600.0,5544.0,SP,SP,boleto,1.0,1.0
2018-02-05 10:10:23.0000000,2018-03-06 20:18:50.0000000,2018-03-13,1970-01-01 00:00:00.000000036,1970-01-01 00:00:00.000000029,26.0,1,36995,0,2299.0,0,1100.0,4320.0,PA,SP,credit_card,15.0,4.0
2018-05-31 22:06:57.0000000,2018-06-07 19:03:51.0000000,2018-07-16,1970-01-01 00:00:00.000000046,1970-01-01 00:00:00.000000007,3.0,1,80900,0,1810.0,0,645.0,5472.0,MG,SP,credit_card,8.0,4.0
2018-07-03 00:53:07.0000000,2018-07-05 21:33:00.0000000,2018-07-16,1970-01-01 00:00:00.000000013,1970-01-01 00:00:00.000000002,2.0,1,3990,0,754.0,0,530.0,8280.0,SP,SP,credit_card,4.0,4.0
2017-06-10 14:32:25.0000000,2017-06-22 13:26:45.0000000,2017-07-05,1970-01-01 00:00:00.000000025,1970-01-01 00:00:00.000000012,10.0,1,5990,0,1517.0,0,200.0,704.0,MG,SP,credit_card,3.0,5.0
2018-07-07 01:21:33.0000000,2018-07-12 20:56:49.0000000,2018-08-07,1970-01-01 00:00:00.000000031,1970-01-01 00:00:00.000000005,2.0,1,39900,0,1786.0,0,1350.0,4830.0,SP,PR,credit_card,8.0,5.0
2018-05-04 16:43:30.0000000,2018-05-21 15:24:37.0000000,2018-06-04,1970-01-01 00:00:00.000000031,1970-01-01 00:00:00.000000017,11.0,1,6499,0,5095.0,0,350.0,2964.0,MG,MA,boleto,1.0,5.0
2018-07-01 21:33:29.0000000,2018-07-05 14:52:44.0000000,2018-07-26,1970-01-01 00:00:00.000000025,1970-01-01 00:00:00.000000004,2.0,1,31900,0,2003.0,0,1750.0,23452.0,SP,PR,credit_card,2.0,4.0
2018-06-21 21:47:40.0000000,2018-06-26 00:12:18.0000000,2018-07-05,1970-01-01 00:00:00.000000014,1970-01-01 00:00:00.000000005,4.0,1,1490,0,787.0,0,150.0,10560.0,SP,SP,credit_card,2.0,4.0
2018-03-04 00:08:21.0000000,2018-03-12 21:24:44.0000000,2018-03-27,1970-01-01 00:00:00.000000023,1970-01-01 00:00:00.000000008,6.0,1,7150,0,1425.0,0,275.0,3276.0,MS,MT,credit_card,4.0,5.0
2017-08-05 15:19:50.0000000,2017-08-24 21:47:38.0000000,2017-09-11,1970-01-01 00:00:00.000000037,1970-01-01 00:00:00.000000019,16.0,1,16990,0,1763.0,0,444.0,4480.0,BA,SP,credit_card,9.0,4.0
2018-05-19 23:15:03.0000000,2018-06-05 15:08:28.0000000,2018-06-25,1970-01-01 00:00:00.000000037,1970-01-01 00:00:00.000000017,13.0,1,8890,0,12970.0,0,7950.0,57600.0,DF,PR,credit_card,2.0,5.0
2017-03-20 19:58:27.0000000,2017-04-06 13:53:07.0000000,2017-04-10,1970-01-01 00:00:00.000000021,1970-01-01 00:00:00.000000017,15.0,1,6990,0,1466.0,0,300.0,4800.0,MG,SP,boleto,1.0,5.0
2017-08-21 21:42:43.0000000,2017-08-29 17:18:01.0000000,2017-09-13,1970-01-01 00:00:00.000000023,1970-01-01 00:00:00.000000008,6.0,1,5900,0,3234.0,0,700.0,13200.0,RJ,SP,credit_card,3.0,1.0
2018-05-28 19:59:52.0000000,2018-06-08 20:15:44.0000000,2018-07-03,1970-01-01 00:00:00.000000036,1970-01-01 00:00:00.000000011,10.0,1,1799,0,1523.0,0,150.0,3072.0,MS,SP,credit_card,1.0,4.0
2017-02-12 15:12:20.0000000,2017-02-20 12:14:01.0000000,2017-03-10,1970-01-01 00:00:00.000000026,1970-01-01 00:00:00.000000008,5.0,1,4200,0,1412.0,0,1700.0,4160.0,SP,SP,boleto,1.0,5.0
2017-08-17 00:19:21.0000000,2017-09-14 14:58:50.0000000,2017-09-11,1970-01-01 00:00:00.000000025,1970-01-01 00:00:00.000000028,8.0,0,6990,0,1625.0,0,800.0,37800.0,SP,MG,credit_card,1.0,1.0
2017-10-20 14:26:51.0000000,2017-11-16 21:38:46.0000000,2017-11-24,1970-01-01 00:00:00.000000035,1970-01-01 00:00:00.000000027,24.0,1,4990,0,1763.0,0,400.0,3750.0,PA,SP,boleto,1.0,3.0
2018-08-06 08:44:24.0000000,2018-08-14 10:10:51.0000000,2018-08-15,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000008,8.0,1,13500,0,1788.0,0,200.0,3600.0,MG,RS,credit_card,2.0,3.0
2017-07-30 13:28:34.0000000,2017-08-04 18:23:04.0000000,2017-08-22,1970-01-01 00:00:00.000000023,1970-01-01 00:00:00.000000005,4.0,1,9990,0,1545.0,0,1300.0,5180.0,SP,SC,credit_card,1.0,5.0
2018-02-02 18:19:21.0000000,2018-02-16 15:16:50.0000000,2018-03-12,1970-01-01 00:00:00.000000038,1970-01-01 00:00:00.000000014,11.0,1,8915,0,1706.0,0,207.0,2926.0,MG,PR,boleto,1.0,1.0
2018-03-14 16:43:53.0000000,2018-04-13 03:34:28.0000000,2018-04-12,1970-01-01 00:00:00.000000029,1970-01-01 00:00:00.000000030,29.0,0,11000,0,2750.0,0,6200.0,56250.0,MG,PR,credit_card,2.0,5.0
2018-02-01 11:48:02.0000000,2018-02-17 00:25:39.0000000,2018-02-26,1970-01-01 00:00:00.000000025,1970-01-01 00:00:00.000000016,11.0,1,9990,0,2019.0,0,2500.0,12000.0,SP,PR,credit_card,1.0,5.0
2018-06-03 12:00:29.0000000,2018-06-12 20:58:33.0000000,2018-07-24,1970-01-01 00:00:00.000000051,1970-01-01 00:00:00.000000009,8.0,1,1225,0,1523.0,0,175.0,3872.0,RJ,SP,credit_card,1.0,5.0
2018-08-14 09:22:11.0000000,2018-08-18 13:40:58.0000000,2018-08-24,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000004,4.0,1,13590,0,1605.0,0,1500.0,30000.0,SP,MG,credit_card,2.0,4.0
2017-10-21 22:42:10.0000000,2017-11-06 21:36:29.0000000,2017-11-13,1970-01-01 00:00:00.000000023,1970-01-01 00:00:00.000000016,13.0,1,21339,0,1624.0,0,383.0,6460.0,RJ,SP,credit_card,3.0,4.0
2018-02-17 23:02:57.0000000,2018-03-15 17:08:35.0000000,2018-03-15,1970-01-01 00:00:00.000000026,1970-01-01 00:00:00.000000026,23.0,0,6890,0,1972.0,0,1450.0,23625.0,BA,SP,voucher,1.0,4.0
2017-10-13 18:56:10.0000000,2017-10-25 19:38:08.0000000,2017-11-01,1970-01-01 00:00:00.000000019,1970-01-01 00:00:00.000000012,6.0,1,38640,0,1895.0,0,2000.0,5152.0,ES,SP,credit_card,8.0,4.0
2017-12-09 18:32:55.0000000,2018-01-03 23:24:23.0000000,2018-01-22,1970-01-01 00:00:00.000000044,1970-01-01 00:00:00.000000025,22.0,1,1365,0,2563.0,0,200.0,2800.0,PA,SP,credit_card,1.0,1.0
2017-02-09 20:18:20.0000000,2017-04-05 19:32:59.0000000,2017-03-17,1970-01-01 00:00:00.000000036,1970-01-01 00:00:00.000000055,35.0,0,16999,0,3759.0,0,11875.0,68970.0,RJ,SP,credit_card,4.0,1.0
2018-08-01 06:26:12.0000000,2018-08-06 16:32:17.0000000,2018-08-09,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000005,3.0,1,7999,0,1586.0,0,900.0,26496.0,SP,SP,credit_card,1.0,5.0
2018-02-21 15:15:10.0000000,2018-03-22 22:40:59.0000000,2018-03-19,1970-01-01 00:00:00.000000026,1970-01-01 00:00:00.000000029,28.0,0,17000,0,1844.0,0,1500.0,17920.0,RJ,SP,credit_card,1.0,1.0
2018-01-07 20:49:38.0000000,2018-01-12 20:34:34.0000000,2018-01-24,1970-01-01 00:00:00.000000017,1970-01-01 00:00:00.000000005,2.0,1,2950,0,1308.0,0,1867.0,7776.0,SP,SP,boleto,1.0,4.0
2017-08-03 15:35:04.0000000,2017-08-09 16:41:42.0000000,2017-08-16,1970-01-01 00:00:00.000000013,1970-01-01 00:00:00.000000006,1.0,1,3499,0,778.0,0,217.0,3136.0,SP,SP,credit_card,1.0,5.0
2017-12-22 18:25:26.0000000,2018-01-09 17:03:07.0000000,2018-01-23,1970-01-01 00:00:00.000000032,1970-01-01 00:00:00.000000018,14.0,1,5290,0,1512.0,0,350.0,3344.0,MG,SP,credit_card,6.0,4.0
